tag,yr,mo,total
GRANDCNTRL,2018,12,8
GRANDCNTRL,2019,1,11
GRANDCNTRL,2019,2,14
GRANDCNTRL,2019,3,171
GRANDCNTRL,2019,4,333
GRANDCNTRL,2019,5,509
GRANDCNTRL,2019,6,4856
GRANDCNTRL,2019,7,21872
GRANDCNTRL,2019,8,50862
IFAO,2013,1,0
IFAO,2013,2,0
IFAO,2013,3,0
IFAO,2013,4,0
IFAO,2013,5,0
IFAO,2013,6,0
IFAO,2013,7,0
IFAO,2013,8,0
IFAO,2013,9,0
IFAO,2013,10,0
IFAO,2013,11,0
IFAO,2013,12,0
IFAO,2014,1,0
IFAO,2014,2,0
IFAO,2014,3,0
IFAO,2014,4,0
IFAO,2014,5,0
IFAO,2014,6,0
IFAO,2014,7,0
IFAO,2014,8,10
IFAO,2014,9,35
IFAO,2014,10,35
IFAO,2014,11,35
IFAO,2014,12,35
IFAO,2015,1,36
IFAO,2015,2,36
IFAO,2015,3,36
IFAO,2015,4,36
IFAO,2015,5,36
IFAO,2015,6,36
IFAO,2015,7,36
IFAO,2015,8,36
IFAO,2015,9,36
IFAO,2015,10,36
IFAO,2015,11,36
IFAO,2015,12,36
IFAO,2016,1,36
IFAO,2016,2,36
IFAO,2016,3,36
IFAO,2016,4,36
IFAO,2016,5,36
IFAO,2016,6,36
IFAO,2016,7,38
IFAO,2016,8,39
IFAO,2016,9,72
IFAO,2016,10,86
IFAO,2016,11,123
IFAO,2016,12,133
IFAO,2017,1,153
IFAO,2017,2,170
IFAO,2017,3,219
IFAO,2017,4,227
IFAO,2017,5,227
IFAO,2017,6,227
IFAO,2017,7,231
IFAO,2017,8,240
IFAO,2017,9,261
IFAO,2017,10,270
IFAO,2017,11,301
IFAO,2017,12,305
IFAO,2018,1,324
IFAO,2018,2,347
IFAO,2018,3,376
IFAO,2018,4,416
IFAO,2018,5,487
IFAO,2018,6,585
IFAO,2018,7,701
IFAO,2018,8,830
IFAO,2018,9,974
IFAO,2018,10,1152
IFAO,2018,11,1354
IFAO,2018,12,1566
IFAO,2019,1,1804
IFAO,2019,2,2079
IFAO,2019,3,2377
IFAO,2019,4,2888
IFAO,2019,5,3597
IFAO,2019,6,4446
IFAO,2019,7,5408
IFAO,2019,8,6488
INNTEL,2013,1,0
INNTEL,2013,2,0
INNTEL,2013,3,0
INNTEL,2013,4,0
INNTEL,2013,5,0
INNTEL,2013,6,0
INNTEL,2013,7,0
INNTEL,2013,8,0
INNTEL,2013,9,0
INNTEL,2013,10,0
INNTEL,2013,11,0
INNTEL,2013,12,0
INNTEL,2014,1,0
INNTEL,2014,2,0
INNTEL,2014,3,0
INNTEL,2014,4,0
INNTEL,2014,5,0
INNTEL,2014,6,0
INNTEL,2014,7,0
INNTEL,2014,8,0
INNTEL,2014,9,0
INNTEL,2014,10,0
INNTEL,2014,11,0
INNTEL,2014,12,0
INNTEL,2015,1,0
INNTEL,2015,2,0
INNTEL,2015,3,0
INNTEL,2015,4,0
INNTEL,2015,5,0
INNTEL,2015,6,0
INNTEL,2015,7,0
INNTEL,2015,8,0
INNTEL,2015,9,0
INNTEL,2015,10,0
INNTEL,2015,11,0
INNTEL,2015,12,0
INNTEL,2016,1,0
INNTEL,2016,2,0
INNTEL,2016,3,0
INNTEL,2016,4,0
INNTEL,2016,5,0
INNTEL,2016,6,0
INNTEL,2016,7,0
INNTEL,2016,8,0
INNTEL,2016,9,0
INNTEL,2016,10,0
INNTEL,2016,11,0
INNTEL,2016,12,0
INNTEL,2017,1,0
INNTEL,2017,2,0
INNTEL,2017,3,0
INNTEL,2017,4,0
INNTEL,2017,5,0
INNTEL,2017,6,0
INNTEL,2017,7,0
INNTEL,2017,8,0
INNTEL,2017,9,0
INNTEL,2017,10,0
INNTEL,2017,11,0
INNTEL,2017,12,0
INNTEL,2018,1,0
INNTEL,2018,2,0
INNTEL,2018,3,0
INNTEL,2018,4,0
INNTEL,2018,5,0
INNTEL,2018,6,0
INNTEL,2018,7,0
INNTEL,2018,8,0
INNTEL,2018,9,0
INNTEL,2018,10,0
INNTEL,2018,11,0
INNTEL,2018,12,19
INNTEL,2019,1,103
INNTEL,2019,2,191
INNTEL,2019,3,283
INNTEL,2019,4,389
INNTEL,2019,5,583
INNTEL,2019,6,982
INNTEL,2019,7,1496
INNTEL,2019,8,2463
RAILEUROPE,2013,1,0
RAILEUROPE,2013,2,0
RAILEUROPE,2013,3,0
RAILEUROPE,2013,4,0
RAILEUROPE,2013,5,0
RAILEUROPE,2013,6,0
RAILEUROPE,2013,7,0
RAILEUROPE,2013,8,0
RAILEUROPE,2013,9,0
RAILEUROPE,2013,10,0
RAILEUROPE,2013,11,0
RAILEUROPE,2013,12,0
RAILEUROPE,2014,1,0
RAILEUROPE,2014,2,0
RAILEUROPE,2014,3,0
RAILEUROPE,2014,4,0
RAILEUROPE,2014,5,0
RAILEUROPE,2014,6,0
RAILEUROPE,2014,7,0
RAILEUROPE,2014,8,0
RAILEUROPE,2014,9,0
RAILEUROPE,2014,10,0
RAILEUROPE,2014,11,0
RAILEUROPE,2014,12,0
RAILEUROPE,2015,1,0
RAILEUROPE,2015,2,0
RAILEUROPE,2015,3,0
RAILEUROPE,2015,4,0
RAILEUROPE,2015,5,0
RAILEUROPE,2015,6,0
RAILEUROPE,2015,7,0
RAILEUROPE,2015,8,0
RAILEUROPE,2015,9,0
RAILEUROPE,2015,10,0
RAILEUROPE,2015,11,0
RAILEUROPE,2015,12,0
RAILEUROPE,2016,1,0
RAILEUROPE,2016,2,0
RAILEUROPE,2016,3,0
RAILEUROPE,2016,4,0
RAILEUROPE,2016,5,0
RAILEUROPE,2016,6,0
RAILEUROPE,2016,7,0
RAILEUROPE,2016,8,0
RAILEUROPE,2016,9,0
RAILEUROPE,2016,10,0
RAILEUROPE,2016,11,0
RAILEUROPE,2016,12,0
RAILEUROPE,2017,1,0
RAILEUROPE,2017,2,0
RAILEUROPE,2017,3,0
RAILEUROPE,2017,4,0
RAILEUROPE,2017,5,0
RAILEUROPE,2017,6,0
RAILEUROPE,2017,7,0
RAILEUROPE,2017,8,0
RAILEUROPE,2017,9,0
RAILEUROPE,2017,10,0
RAILEUROPE,2017,11,0
RAILEUROPE,2017,12,0
RAILEUROPE,2018,1,0
RAILEUROPE,2018,2,0
RAILEUROPE,2018,3,0
RAILEUROPE,2018,4,0
RAILEUROPE,2018,5,0
RAILEUROPE,2018,6,0
RAILEUROPE,2018,7,5
RAILEUROPE,2018,8,19
RAILEUROPE,2018,9,39
RAILEUROPE,2018,10,83
RAILEUROPE,2018,11,158
RAILEUROPE,2018,12,249
RAILEUROPE,2019,1,354
RAILEUROPE,2019,2,515
RAILEUROPE,2019,3,692
RAILEUROPE,2019,4,909
RAILEUROPE,2019,5,1205
RAILEUROPE,2019,6,1566
RAILEUROPE,2019,7,1976
RAILEUROPE,2019,8,2498
EGLOBAL,2013,1,0
EGLOBAL,2013,2,0
EGLOBAL,2013,3,0
EGLOBAL,2013,4,0
EGLOBAL,2013,5,0
EGLOBAL,2013,6,0
EGLOBAL,2013,7,0
EGLOBAL,2013,8,0
EGLOBAL,2013,9,0
EGLOBAL,2013,10,0
EGLOBAL,2013,11,0
EGLOBAL,2013,12,0
EGLOBAL,2014,1,0
EGLOBAL,2014,2,0
EGLOBAL,2014,3,0
EGLOBAL,2014,4,0
EGLOBAL,2014,5,5
EGLOBAL,2014,6,41
EGLOBAL,2014,7,67
EGLOBAL,2014,8,120
EGLOBAL,2014,9,156
EGLOBAL,2014,10,193
EGLOBAL,2014,11,208
EGLOBAL,2014,12,208
EGLOBAL,2015,1,241
EGLOBAL,2015,2,283
EGLOBAL,2015,3,319
EGLOBAL,2015,4,328
EGLOBAL,2015,5,328
EGLOBAL,2015,6,328
EGLOBAL,2015,7,358
EGLOBAL,2015,8,378
EGLOBAL,2015,9,413
EGLOBAL,2015,10,450
EGLOBAL,2015,11,485
EGLOBAL,2015,12,516
EGLOBAL,2016,1,537
EGLOBAL,2016,2,569
EGLOBAL,2016,3,585
EGLOBAL,2016,4,585
EGLOBAL,2016,5,585
EGLOBAL,2016,6,585
EGLOBAL,2016,7,674
EGLOBAL,2016,8,764
EGLOBAL,2016,9,926
EGLOBAL,2016,10,1062
EGLOBAL,2016,11,1234
EGLOBAL,2016,12,1334
EGLOBAL,2017,1,1427
EGLOBAL,2017,2,1434
EGLOBAL,2017,3,1434
EGLOBAL,2017,4,1434
EGLOBAL,2017,5,1434
EGLOBAL,2017,6,1434
EGLOBAL,2017,7,1434
EGLOBAL,2017,8,1434
EGLOBAL,2017,9,1434
EGLOBAL,2017,10,1434
EGLOBAL,2017,11,1434
EGLOBAL,2017,12,1434
EGLOBAL,2018,1,1434
EGLOBAL,2018,2,1434
EGLOBAL,2018,3,1434
EGLOBAL,2018,4,1434
EGLOBAL,2018,5,1434
EGLOBAL,2018,6,1434
EGLOBAL,2018,7,1434
EGLOBAL,2018,8,1434
EGLOBAL,2018,9,1434
EGLOBAL,2018,10,1434
EGLOBAL,2018,11,1434
EGLOBAL,2018,12,1434
EGLOBAL,2019,1,1434
EGLOBAL,2019,2,1434
EGLOBAL,2019,3,1434
EGLOBAL,2019,4,1434
EGLOBAL,2019,5,1434
EGLOBAL,2019,6,1434
EGLOBAL,2019,7,1434
EGLOBAL,2019,8,1434
SILVERRAIL,2013,1,0
SILVERRAIL,2013,2,0
SILVERRAIL,2013,3,0
SILVERRAIL,2013,4,0
SILVERRAIL,2013,5,0
SILVERRAIL,2013,6,0
SILVERRAIL,2013,7,0
SILVERRAIL,2013,8,0
SILVERRAIL,2013,9,0
SILVERRAIL,2013,10,0
SILVERRAIL,2013,11,3
SILVERRAIL,2013,12,6
SILVERRAIL,2014,1,21
SILVERRAIL,2014,2,33
SILVERRAIL,2014,3,40
SILVERRAIL,2014,4,56
SILVERRAIL,2014,5,69
SILVERRAIL,2014,6,83
SILVERRAIL,2014,7,103
SILVERRAIL,2014,8,120
SILVERRAIL,2014,9,136
SILVERRAIL,2014,10,158
SILVERRAIL,2014,11,178
SILVERRAIL,2014,12,178
SILVERRAIL,2015,1,197
SILVERRAIL,2015,2,219
SILVERRAIL,2015,3,239
SILVERRAIL,2015,4,247
SILVERRAIL,2015,5,247
SILVERRAIL,2015,6,247
SILVERRAIL,2015,7,280
SILVERRAIL,2015,8,300
SILVERRAIL,2015,9,313
SILVERRAIL,2015,10,324
SILVERRAIL,2015,11,340
SILVERRAIL,2015,12,360
SILVERRAIL,2016,1,374
SILVERRAIL,2016,2,386
SILVERRAIL,2016,3,397
SILVERRAIL,2016,4,397
SILVERRAIL,2016,5,397
SILVERRAIL,2016,6,397
SILVERRAIL,2016,7,407
SILVERRAIL,2016,8,423
SILVERRAIL,2016,9,428
SILVERRAIL,2016,10,436
SILVERRAIL,2016,11,442
SILVERRAIL,2016,12,451
SILVERRAIL,2017,1,460
SILVERRAIL,2017,2,474
SILVERRAIL,2017,3,486
SILVERRAIL,2017,4,494
SILVERRAIL,2017,5,494
SILVERRAIL,2017,6,494
SILVERRAIL,2017,7,501
SILVERRAIL,2017,8,506
SILVERRAIL,2017,9,519
SILVERRAIL,2017,10,535
SILVERRAIL,2017,11,543
SILVERRAIL,2017,12,550
SILVERRAIL,2018,1,557
SILVERRAIL,2018,2,569
SILVERRAIL,2018,3,597
SILVERRAIL,2018,4,647
SILVERRAIL,2018,5,712
SILVERRAIL,2018,6,785
SILVERRAIL,2018,7,868
SILVERRAIL,2018,8,958
SILVERRAIL,2018,9,1061
SILVERRAIL,2018,10,1174
SILVERRAIL,2018,11,1295
SILVERRAIL,2018,12,1424
SILVERRAIL,2019,1,1565
SILVERRAIL,2019,2,1708
SILVERRAIL,2019,3,1859
SILVERRAIL,2019,4,2032
SILVERRAIL,2019,5,2232
SILVERRAIL,2019,6,2447
SILVERRAIL,2019,7,2679
SILVERRAIL,2019,8,2925
